filename,cluster
KB_JB838_1955-10-23_01-00019.txt,1
KB_JB838_1955-10-27_01-00024.txt,4
KB_JB838_1955-11-03_01-00004.txt,2
KB_JB838_1955-11-05_01-00024.txt,2
KB_JB838_1955-11-06_01-00002.txt,2
KB_JB838_1955-11-08_01-00003.txt,2
KB_JB838_1955-11-10_01-00002.txt,2
KB_JB838_1955-11-17_01-00018.txt,1
KB_JB838_1955-11-21_01-00013.txt,0
KB_JB838_1955-11-23_01-00007.txt,2
KB_JB838_1955-11-25_01-00011.txt,2
KB_JB838_1955-11-30_01-00009.txt,0
KB_JB838_1955-12-07_01-00003.txt,2
KB_JB838_1955-12-10_01-00024.txt,2
KB_JB838_1955-12-16_01-00016.txt,5
KB_JB838_1955-12-17_01-00015.txt,2
KB_JB838_1955-12-21_01-00011.txt,2
KB_JB838_1955-12-22_01-00004.txt,2
KB_JB838_1956-01-10_01-00009.txt,2
KB_JB838_1956-01-22_01-00013.txt,3
KB_JB838_1956-01-31_01-00007.txt,0
KB_JB838_1956-02-01_01-00009.txt,0
KB_JB838_1956-02-15_01-00007.txt,2
KB_JB838_1956-02-19_01-00001.txt,2
KB_JB838_1956-02-21_01-00014.txt,4
KB_JB838_1956-02-22_01-00010.txt,2
KB_JB838_1956-02-25_01-00016.txt,4
KB_JB838_1956-02-25_01-00018.txt,4
KB_JB838_1956-02-26_01-00007.txt,2
KB_JB838_1956-02-27_01-00004.txt,2
KB_JB838_1956-02-28_01-00004.txt,2
KB_JB838_1956-02-29_01-00004.txt,2
KB_JB838_1956-02-29_01-00008.txt,2
KB_JB838_1956-03-01_01-00016.txt,5
KB_JB838_1956-03-03_01-00019.txt,1
KB_JB838_1956-03-20_01-00008.txt,2
KB_JB838_1956-03-20_01-00009.txt,2
KB_JB838_1956-03-21_01-00010.txt,2
KB_JB838_1956-03-25_01-00018.txt,1
KB_JB838_1956-03-27_01-00008.txt,2
KB_JB838_1956-03-31_01-00003.txt,2
KB_JB838_1956-04-05_01-00011.txt,2
KB_JB838_1956-04-08_01-00018.txt,1
KB_JB838_1956-04-14_01-00018.txt,1
KB_JB838_1956-04-17_01-00015.txt,1
KB_JB838_1956-04-26_01-00021.txt,1
KB_JB838_1956-04-27_01-00021.txt,1
KB_JB838_1956-05-02_01-00019.txt,1
KB_JB838_1956-05-06_01-00012.txt,3
KB_JB838_1956-05-07_01-00009.txt,0
KB_JB838_1956-05-08_01-00007.txt,0
KB_JB838_1956-05-10_01-00017.txt,5
KB_JB838_1956-05-11_01-00002.txt,2
KB_JB838_1956-05-12_01-00009.txt,2
KB_JB838_1956-05-18_01-00004.txt,2
KB_JB838_1956-05-23_01-00007.txt,2
KB_JB838_1956-05-30_01-00013.txt,3
KB_JB838_1956-06-02_01-00002.txt,2
KB_JB838_1956-06-02_01-00008.txt,0
KB_JB838_1956-06-04_01-00006.txt,0
KB_JB838_1956-06-09_01-00020.txt,1
KB_JB838_1956-06-10_01-00014.txt,5
KB_JB838_1956-06-15_01-00015.txt,5
KB_JB838_1956-06-22_01-00016.txt,5
KB_JB838_1956-06-29_01-00012.txt,2
KB_JB838_1956-06-30_01-00005.txt,2
KB_JB838_1956-07-04_01-00005.txt,2
KB_JB838_1956-07-08_01-00011.txt,2
KB_JB838_1956-07-10_01-00012.txt,5
KB_JB838_1956-07-12_01-00010.txt,0
KB_JB838_1956-08-10_01-00010.txt,0
KB_JB838_1956-08-14_01-00001.txt,2
KB_JB838_1956-08-17_01-00016.txt,1
KB_JB838_1956-08-19_01-00012.txt,3
KB_JB838_1956-08-21_01-00012.txt,1
KB_JB838_1956-08-23_01-00012.txt,2
KB_JB838_1956-08-24_01-00004.txt,2
KB_JB838_1956-08-24_01-00008.txt,0
KB_JB838_1956-08-24_01-00010.txt,2
KB_JB838_1956-08-28_01-00009.txt,3
KB_JB838_1956-09-02_01-00019.txt,1
KB_JB838_1956-09-05_01-00009.txt,0
KB_JB838_1956-09-19_01-00016.txt,1
KB_JB838_1956-09-20_01-00010.txt,2
KB_JB838_1956-09-27_01-00014.txt,5
KB_JB838_1956-09-28_01-00016.txt,1
KB_JB838_1956-10-03_01-00010.txt,2
KB_JB838_1956-10-07_01-00011.txt,3
KB_JB838_1956-10-09_01-00012.txt,0
KB_JB838_1956-10-10_01-00009.txt,0
KB_JB838_1956-10-19_01-00004.txt,2
KB_JB838_1956-10-19_01-00020.txt,1
KB_JB838_1956-10-21_01-00012.txt,3
KB_JB838_1956-10-24_01-00013.txt,5
KB_JB838_1956-10-28_01-00011.txt,3
KB_JB838_1956-11-06_01-00005.txt,2
KB_JB838_1956-11-10_01-00016.txt,1
KB_JB838_1956-11-11_01-00009.txt,2
KB_JB838_1956-11-13_01-00014.txt,1
KB_JB838_1956-11-15_01-00008.txt,0
KB_JB838_1956-11-15_01-00014.txt,5
KB_JB838_1956-11-16_01-00014.txt,5
KB_JB838_1956-11-22_01-00014.txt,3
KB_JB838_1956-11-29_01-00020.txt,1
KB_JB838_1956-12-06_01-00022.txt,4
KB_JB838_1956-12-07_01-00007.txt,2
KB_JB838_1956-12-07_01-00013.txt,2
KB_JB838_1956-12-11_01-00006.txt,2
KB_JB838_1956-12-11_01-00007.txt,0
KB_JB838_1956-12-11_01-00016.txt,4
KB_JB838_1956-12-12_01-00013.txt,5
KB_JB838_1956-12-17_01-00004.txt,2
KB_JB838_1956-12-20_01-00006.txt,2
KB_JB838_1956-12-20_01-00019.txt,1
KB_JB838_1956-12-20_01-00021.txt,4
KB_JB838_1956-12-25_01-00017.txt,4
KB_JB838_1956-12-27_01-00010.txt,2
KB_JB838_1956-12-28_01-00016.txt,1
KB_JB838_1957-01-01_01-00014.txt,4
KB_JB838_1957-01-04_01-00012.txt,2
KB_JB838_1957-01-10_01-00020.txt,4
KB_JB838_1957-01-20_01-00005.txt,2
KB_JB838_1957-01-21_01-00009.txt,0
KB_JB838_1957-01-24_01-00018.txt,1
KB_JB838_1957-01-27_01-00011.txt,3
KB_JB838_1957-02-03_01-00019.txt,1
KB_JB838_1957-02-06_01-00013.txt,5
KB_JB838_1957-02-09_01-00005.txt,2
KB_JB838_1957-02-09_01-00015.txt,1
KB_JB838_1957-02-11_01-00009.txt,0
KB_JB838_1957-02-19_01-00016.txt,2
KB_JB838_1957-02-20_01-00015.txt,1
KB_JB838_1957-02-27_01-00011.txt,3
KB_JB838_1957-02-27_01-00014.txt,1
KB_JB838_1957-02-28_01-00019.txt,1
KB_JB838_1957-03-02_01-00009.txt,2
KB_JB838_1957-03-02_01-00013.txt,5
KB_JB838_1957-03-09_01-00006.txt,2
KB_JB838_1957-03-11_01-00001.txt,2
KB_JB838_1957-03-13_01-00003.txt,2
KB_JB838_1957-03-13_01-00004.txt,2
KB_JB838_1957-03-13_01-00012.txt,5
KB_JB838_1957-03-14_01-00015.txt,5
KB_JB838_1957-03-22_01-00009.txt,0
KB_JB838_1957-03-24_01-00004.txt,2
KB_JB838_1957-04-03_01-00010.txt,2
KB_JB838_1957-04-08_01-00003.txt,2
KB_JB838_1957-04-10_01-00011.txt,2
KB_JB838_1957-04-11_01-00002.txt,2
KB_JB838_1957-04-11_01-00011.txt,2
KB_JB838_1957-04-14_01-00007.txt,0
KB_JB838_1957-04-15_01-00002.txt,2
KB_JB838_1957-04-15_01-00003.txt,2
KB_JB838_1957-04-16_01-00010.txt,2
KB_JB838_1957-04-20_01-00005.txt,2
KB_JB838_1957-04-21_01-00003.txt,2
KB_JB838_1957-04-22_01-00008.txt,0
KB_JB838_1957-04-24_01-00009.txt,2
KB_JB838_1957-04-26_01-00008.txt,0
KB_JB838_1957-04-28_01-00001.txt,2
KB_JB838_1957-05-08_01-00005.txt,2
KB_JB838_1957-05-08_01-00009.txt,0
KB_JB838_1957-05-09_01-00002.txt,2
KB_JB838_1957-05-14_01-00018.txt,4
KB_JB838_1957-05-18_01-00005.txt,2
KB_JB838_1957-05-25_01-00007.txt,0
KB_JB838_1957-06-01_01-00004.txt,2
KB_JB838_1957-06-02_01-00015.txt,5
KB_JB838_1957-06-02_01-00016.txt,5
KB_JB838_1957-06-06_01-00017.txt,5
KB_JB838_1957-06-13_01-00016.txt,5
KB_JB838_1957-06-15_01-00005.txt,2
KB_JB838_1957-07-06_01-00001.txt,2
KB_JB838_1957-07-09_01-00011.txt,3
KB_JB838_1957-07-10_01-00012.txt,5
KB_JB838_1957-07-25_01-00016.txt,1
KB_JB838_1957-08-05_01-00005.txt,2
KB_JB838_1957-08-05_01-00008.txt,0
KB_JB838_1957-08-11_01-00007.txt,2
KB_JB838_1957-08-20_01-00005.txt,2
KB_JB838_1957-08-20_01-00012.txt,1
KB_JB838_1957-08-22_01-00007.txt,0
KB_JB838_1957-08-30_01-00018.txt,2
KB_JB838_1957-09-05_01-00008.txt,0
KB_JB838_1957-09-13_01-00007.txt,2
KB_JB838_1957-09-19_01-00009.txt,0
KB_JB838_1957-09-29_01-00014.txt,3
KB_JB838_1957-10-03_01-00005.txt,2
KB_JB838_1957-10-03_01-00020.txt,1
KB_JB838_1957-10-06_01-00008.txt,0
KB_JB838_1957-10-07_01-00006.txt,0
KB_JB838_1957-10-09_01-00002.txt,2
KB_JB838_1957-10-11_01-00018.txt,1
KB_JB838_1957-10-15_01-00018.txt,2
KB_JB838_1957-10-19_01-00003.txt,2
KB_JB838_1957-10-23_01-00011.txt,2
KB_JB838_1957-10-25_01-00006.txt,2
KB_JB838_1957-10-30_01-00017.txt,1
KB_JB838_1957-10-31_01-00001.txt,2
KB_JB838_1957-10-31_01-00003.txt,2
KB_JB838_1957-11-03_01-00005.txt,2
KB_JB838_1957-11-05_01-00015.txt,4
KB_JB838_1957-11-07_01-00017.txt,2
KB_JB838_1957-11-12_01-00009.txt,2
KB_JB838_1957-11-14_01-00011.txt,2
KB_JB838_1957-11-14_01-00018.txt,1
KB_JB838_1957-11-20_01-00005.txt,2
KB_JB838_1957-11-25_01-00008.txt,0
KB_JB838_1957-11-26_01-00007.txt,0
KB_JB838_1957-11-27_01-00002.txt,2
KB_JB838_1957-11-28_01-00015.txt,5
KB_JB838_1957-12-05_01-00009.txt,0
KB_JB838_1957-12-07_01-00019.txt,1
KB_JB838_1957-12-08_01-00024.txt,2
KB_JB838_1957-12-13_01-00008.txt,2
KB_JB838_1957-12-15_01-00011.txt,2
KB_JB838_1957-12-15_01-00015.txt,5
KB_JB838_1957-12-29_01-00010.txt,2
KB_JB838_1958-01-16_01-00003.txt,2
KB_JB838_1958-01-19_01-00009.txt,2
KB_JB838_1958-01-24_01-00014.txt,2
KB_JB838_1958-01-25_01-00019.txt,4
KB_JB838_1958-02-02_01-00013.txt,5
KB_JB838_1958-02-18_01-00014.txt,1
KB_JB838_1958-02-18_01-00015.txt,4
KB_JB838_1958-02-26_01-00003.txt,2
KB_JB838_1958-02-27_01-00011.txt,2
KB_JB838_1958-03-06_01-00021.txt,1
KB_JB838_1958-03-09_01-00005.txt,2
KB_JB838_1958-03-16_01-00018.txt,1
KB_JB838_1958-03-16_01-00020.txt,4
KB_JB838_1958-03-17_01-00006.txt,0
KB_JB838_1958-03-20_01-00023.txt,4
KB_JB838_1958-03-23_01-00015.txt,5
KB_JB838_1958-03-25_01-00006.txt,2
KB_JB838_1958-03-26_01-00001.txt,2
KB_JB838_1958-03-29_01-00011.txt,2
KB_JB838_1958-03-30_01-00023.txt,4
KB_JB838_1958-04-06_01-00011.txt,3
KB_JB838_1958-04-10_01-00015.txt,5
KB_JB838_1958-04-12_01-00008.txt,0
KB_JB838_1958-04-12_01-00023.txt,4
KB_JB838_1958-04-14_01-00004.txt,2
KB_JB838_1958-04-20_01-00012.txt,3
KB_JB838_1958-04-27_01-00023.txt,4
KB_JB838_1958-05-02_01-00003.txt,2
KB_JB838_1958-05-08_01-00016.txt,5
KB_JB838_1958-05-09_01-00018.txt,1
KB_JB838_1958-05-10_01-00011.txt,2
KB_JB838_1958-05-14_01-00002.txt,2
KB_JB838_1958-05-14_01-00014.txt,5
KB_JB838_1958-05-24_01-00004.txt,2
KB_JB838_1958-05-24_01-00008.txt,0
KB_JB838_1958-05-31_01-00021.txt,1
KB_JB838_1958-06-07_01-00024.txt,4
KB_JB838_1958-06-17_01-00013.txt,1
KB_JB838_1958-06-18_01-00003.txt,2
KB_JB838_1958-06-19_01-00017.txt,5
KB_JB838_1958-06-25_01-00012.txt,2
KB_JB838_1958-06-27_01-00010.txt,0
KB_JB838_1958-06-28_01-00004.txt,2
KB_JB838_1958-06-28_01-00009.txt,0
KB_JB838_1958-06-29_01-00016.txt,5
KB_JB838_1958-06-29_01-00018.txt,1
KB_JB838_1958-06-29_01-00020.txt,1
KB_JB838_1958-07-03_01-00006.txt,2
KB_JB838_1958-07-04_01-00002.txt,2
KB_JB838_1958-07-04_01-00007.txt,2
KB_JB838_1958-07-11_01-00015.txt,5
KB_JB838_1958-07-14_01-00007.txt,0
KB_JB838_1958-07-17_01-00016.txt,5
KB_JB838_1958-07-27_01-00009.txt,0
KB_JB838_1958-07-28_01-00005.txt,2
KB_JB838_1958-08-01_01-00002.txt,2
KB_JB838_1958-08-01_01-00004.txt,2
KB_JB838_1958-08-04_01-00008.txt,0
KB_JB838_1958-08-10_01-00015.txt,1
KB_JB838_1958-08-16_01-00005.txt,2
KB_JB838_1958-08-17_01-00017.txt,4
KB_JB838_1958-08-24_01-00009.txt,0
KB_JB838_1958-08-24_01-00018.txt,1
KB_JB838_1958-08-30_01-00003.txt,2
KB_JB838_1958-09-04_01-00021.txt,4
KB_JB838_1958-09-06_01-00017.txt,2
KB_JB838_1958-09-07_01-00020.txt,1
KB_JB838_1958-09-13_01-00001.txt,2
KB_JB838_1958-09-18_01-00006.txt,2
KB_JB838_1958-09-18_01-00017.txt,5
KB_JB838_1958-09-30_01-00015.txt,4
KB_JB838_1958-10-07_01-00007.txt,2
KB_JB838_1958-10-10_01-00007.txt,2
KB_JB838_1958-10-10_01-00010.txt,0
KB_JB838_1958-10-19_01-00020.txt,1
KB_JB838_1958-10-20_01-00005.txt,2
KB_JB838_1958-11-04_01-00015.txt,4
KB_JB838_1958-11-07_01-00016.txt,1
KB_JB838_1958-11-16_01-00005.txt,2
KB_JB838_1958-11-19_01-00010.txt,0
KB_JB838_1958-11-20_01-00012.txt,2
KB_JB838_1958-11-22_01-00002.txt,2
KB_JB838_1958-11-23_01-00014.txt,3
KB_JB838_1958-11-25_01-00005.txt,2
KB_JB838_1958-11-25_01-00011.txt,2
KB_JB838_1958-11-26_01-00019.txt,4
KB_JB838_1958-11-30_01-00007.txt,0
KB_JB838_1958-12-03_01-00002.txt,2
KB_JB838_1958-12-03_01-00008.txt,2
KB_JB838_1958-12-03_01-00011.txt,2
KB_JB838_1958-12-03_01-00017.txt,1
KB_JB838_1958-12-04_01-00019.txt,1
KB_JB838_1958-12-06_01-00002.txt,2
KB_JB838_1958-12-13_01-00019.txt,2
KB_JB838_1958-12-14_01-00006.txt,2
KB_JB838_1958-12-17_01-00014.txt,5
KB_JB838_1958-12-20_01-00002.txt,2
KB_JB838_1958-12-20_01-00007.txt,2
KB_JB838_1958-12-21_01-00016.txt,5
KB_JB838_1958-12-24_01-00010.txt,0
KB_JB838_1959-01-04_01-00003.txt,2
KB_JB838_1959-01-07_01-00006.txt,2
KB_JB838_1959-01-14_01-00009.txt,0
KB_JB838_1959-01-25_01-00024.txt,4
KB_JB838_1959-01-29_01-00010.txt,0
KB_JB838_1959-02-01_01-00013.txt,3
KB_JB838_1959-02-01_01-00023.txt,4
KB_JB838_1959-02-03_01-00006.txt,2
KB_JB838_1959-02-05_01-00004.txt,2
KB_JB838_1959-02-05_01-00018.txt,1
KB_JB838_1959-02-08_01-00004.txt,2
KB_JB838_1959-02-11_01-00003.txt,2
KB_JB838_1959-02-13_01-00009.txt,0
KB_JB838_1959-02-17_01-00004.txt,2
KB_JB838_1959-02-18_01-00010.txt,0
KB_JB838_1959-02-19_01-00014.txt,3
KB_JB838_1959-02-19_01-00016.txt,5
KB_JB838_1959-02-20_01-00003.txt,2
KB_JB838_1959-02-20_01-00005.txt,2
KB_JB838_1959-02-24_01-00017.txt,1
KB_JB838_1959-03-03_01-00014.txt,3
KB_JB838_1959-03-06_01-00019.txt,1
KB_JB838_1959-03-07_01-00010.txt,2
KB_JB838_1959-03-13_01-00001.txt,2
KB_JB838_1959-03-13_01-00005.txt,2
KB_JB838_1959-03-15_01-00007.txt,0
KB_JB838_1959-03-20_01-00018.txt,5
KB_JB838_1959-03-26_01-00012.txt,2
KB_JB838_1959-03-28_01-00009.txt,0
KB_JB838_1959-04-09_01-00005.txt,2
KB_JB838_1959-04-17_01-00021.txt,1
KB_JB838_1959-04-22_01-00020.txt,4
KB_JB838_1959-04-23_01-00014.txt,3
KB_JB838_1959-04-24_01-00002.txt,2
KB_JB838_1959-04-25_01-00001.txt,2
KB_JB838_1959-04-29_01-00005.txt,2
KB_JB838_1959-05-03_01-00024.txt,4
KB_JB838_1959-05-06_01-00014.txt,5
KB_JB838_1959-05-09_01-00001.txt,2
KB_JB838_1959-05-10_01-00013.txt,3
KB_JB838_1959-05-16_01-00010.txt,2
KB_JB838_1959-05-28_01-00001.txt,2
KB_JB838_1959-05-29_01-00017.txt,1
KB_JB838_1959-06-03_01-00016.txt,1
KB_JB838_1959-06-03_01-00019.txt,4
KB_JB838_1959-06-04_01-00005.txt,2
KB_JB838_1959-06-04_01-00010.txt,2
KB_JB838_1959-06-05_01-00019.txt,1
KB_JB838_1959-06-05_01-00021.txt,1
KB_JB838_1959-06-06_01-00017.txt,1
KB_JB838_1959-06-14_01-00021.txt,1
KB_JB838_1959-06-26_01-00017.txt,5
KB_JB838_1959-06-28_01-00002.txt,2
KB_JB838_1959-06-30_01-00001.txt,2
KB_JB838_1959-07-01_01-00009.txt,0
KB_JB838_1959-07-02_01-00001.txt,2
KB_JB838_1959-07-04_01-00021.txt,4
KB_JB838_1959-07-16_01-00016.txt,5
KB_JB838_1959-07-19_01-00019.txt,4
KB_JB838_1959-07-21_01-00010.txt,0
KB_JB838_1959-07-21_01-00011.txt,0
KB_JB838_1959-07-23_01-00018.txt,1
KB_JB838_1959-07-26_01-00013.txt,3
KB_JB838_1959-07-31_01-00004.txt,2
KB_JB838_1959-08-04_01-00003.txt,2
KB_JB838_1959-08-30_01-00017.txt,1
KB_JB838_1959-09-05_01-00016.txt,5
KB_JB838_1959-09-12_01-00019.txt,1
KB_JB838_1959-09-13_01-00020.txt,1
KB_JB838_1959-09-22_01-00018.txt,1
KB_JB838_1959-09-29_01-00008.txt,2
KB_JB838_1959-10-01_01-00016.txt,5
KB_JB838_1959-10-06_01-00003.txt,2
KB_JB838_1959-10-09_01-00017.txt,5
KB_JB838_1959-10-10_01-00020.txt,1
KB_JB838_1959-10-18_01-00015.txt,3
KB_JB838_1959-10-21_01-00021.txt,1
KB_JB838_1959-10-22_01-00014.txt,2
KB_JB838_1959-10-27_01-00007.txt,2
KB_JB838_1959-10-29_01-00012.txt,2
KB_JB838_1959-11-04_01-00010.txt,0
KB_JB838_1959-11-04_01-00019.txt,4
KB_JB838_1959-11-04_01-00020.txt,4
KB_JB838_1959-11-05_01-00019.txt,5
KB_JB838_1959-11-07_01-00010.txt,2
KB_JB838_1959-11-11_01-00011.txt,0
KB_JB838_1959-11-11_01-00017.txt,5
KB_JB838_1959-11-15_01-00002.txt,2
KB_JB838_1959-11-19_01-00007.txt,2
KB_JB838_1959-11-19_01-00019.txt,1
KB_JB838_1959-11-22_01-00002.txt,2
KB_JB838_1959-11-22_01-00004.txt,2
KB_JB838_1959-11-24_01-00006.txt,2
KB_JB838_1959-12-06_01-00008.txt,0
KB_JB838_1959-12-09_01-00002.txt,2
KB_JB838_1959-12-09_01-00011.txt,0
KB_JB838_1959-12-13_01-00008.txt,0
KB_JB838_1959-12-19_01-00023.txt,4
KB_JB838_1959-12-27_01-00006.txt,2
KB_JB838_1959-12-29_01-00012.txt,3
